student_id,question_id,topic,difficulty,question_type,student_answer,correct_answer,is_correct,score,time_spent,result,transaction
S58,Q21,Clustering,Medium,MCQ,Initial centroids,Initial centroids,1,1,16,Correct,"['Student_S58', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S52,Q27,Classification,Hard,MCQ,Decision Tree,Decision Tree,1,1,15,Correct,"['Student_S52', 'Topic_Classification', 'Difficulty_Hard', 'Correct']"
S78,Q40,Apriori,Hard,MCQ,Candidate generation,Candidate generation,1,1,51,Correct,"['Student_S78', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S86,Q30,Data Preprocessing,Medium,MCQ,True,True,1,1,24,Correct,"['Student_S86', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S59,Q22,Evaluation Metrics,Hard,True/False,Accuracy,Accuracy,1,1,55,Correct,"['Student_S59', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Correct']"
S85,Q24,Outlier Detection,Easy,MCQ,Uses FP-tree,Detect anomalies,0,0,10,Wrong,"['Student_S85', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Wrong']"
S44,Q23,Apriori,Hard,True/False,Initial centroids,Candidate generation,0,0,12,Wrong,"['Student_S44', 'Topic_Apriori', 'Difficulty_Hard', 'Wrong']"
S22,Q32,Association Rules,Hard,True/False,Initial centroids,Support and Confidence,0,0,26,Wrong,"['Student_S22', 'Topic_Association Rules', 'Difficulty_Hard', 'Wrong']"
S79,Q13,FP-Growth,Easy,True/False,Uses FP-tree,Uses FP-tree,1,1,23,Correct,"['Student_S79', 'Topic_FP-Growth', 'Difficulty_Easy', 'Correct']"
S59,Q53,FP-Growth,Hard,True/False,Initial centroids,Uses FP-tree,0,0,58,Wrong,"['Student_S59', 'Topic_FP-Growth', 'Difficulty_Hard', 'Wrong']"
S54,Q3,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,52,Correct,"['Student_S54', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S76,Q33,Association Rules,Medium,MCQ,Support and Confidence,Support and Confidence,1,1,43,Correct,"['Student_S76', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S95,Q4,Evaluation Metrics,Medium,True/False,Accuracy,Accuracy,1,1,42,Correct,"['Student_S95', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Correct']"
S100,Q59,Association Rules,Hard,MCQ,Support and Confidence,Support and Confidence,0,0,16,Wrong,"['Student_S100', 'Topic_Association Rules', 'Difficulty_Hard', 'Wrong']"
S50,Q43,Data Preprocessing,Hard,True/False,True,True,1,1,36,Correct,"['Student_S50', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Correct']"
S78,Q59,FP-Growth,Medium,True/False,True,Uses FP-tree,0,0,28,Wrong,"['Student_S78', 'Topic_FP-Growth', 'Difficulty_Medium', 'Wrong']"
S58,Q52,Association Rules,Easy,True/False,Support and Confidence,Support and Confidence,1,1,48,Correct,"['Student_S58', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S90,Q57,Evaluation Metrics,Medium,True/False,Accuracy,Accuracy,0,0,50,Wrong,"['Student_S90', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Wrong']"
S28,Q13,FP-Growth,Hard,True/False,Uses FP-tree,Uses FP-tree,1,1,53,Correct,"['Student_S28', 'Topic_FP-Growth', 'Difficulty_Hard', 'Correct']"
S45,Q59,Association Rules,Hard,MCQ,Support and Confidence,Support and Confidence,1,1,42,Correct,"['Student_S45', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S70,Q45,Data Preprocessing,Hard,MCQ,True,True,0,0,45,Wrong,"['Student_S70', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Wrong']"
S62,Q38,Feature Selection,Hard,True/False,Reduce dimensionality,Reduce dimensionality,0,0,10,Wrong,"['Student_S62', 'Topic_Feature Selection', 'Difficulty_Hard', 'Wrong']"
S67,Q7,Classification,Medium,MCQ,Decision Tree,Decision Tree,1,1,13,Correct,"['Student_S67', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S86,Q4,FP-Growth,Medium,MCQ,Uses FP-tree,Uses FP-tree,1,1,28,Correct,"['Student_S86', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S88,Q17,Association Rules,Easy,True/False,Support and Confidence,Support and Confidence,1,1,23,Correct,"['Student_S88', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S97,Q35,Classification,Medium,True/False,Decision Tree,Decision Tree,1,1,16,Correct,"['Student_S97', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S79,Q56,Evaluation Metrics,Easy,True/False,Accuracy,Accuracy,1,1,25,Correct,"['Student_S79', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S66,Q51,Apriori,Hard,MCQ,Reduce dimensionality,Candidate generation,0,0,34,Wrong,"['Student_S66', 'Topic_Apriori', 'Difficulty_Hard', 'Wrong']"
S54,Q51,Data Preprocessing,Hard,MCQ,Decision Tree,True,0,0,57,Wrong,"['Student_S54', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Wrong']"
S33,Q13,Outlier Detection,Easy,True/False,Accuracy,Detect anomalies,0,0,57,Wrong,"['Student_S33', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Wrong']"
S78,Q13,FP-Growth,Medium,True/False,Uses FP-tree,Uses FP-tree,1,1,21,Correct,"['Student_S78', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S88,Q5,Association Rules,Easy,MCQ,Support and Confidence,Support and Confidence,1,1,34,Correct,"['Student_S88', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S6,Q28,Apriori,Hard,True/False,Candidate generation,Candidate generation,1,1,18,Correct,"['Student_S6', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S21,Q38,Apriori,Easy,True/False,Candidate generation,Candidate generation,1,1,39,Correct,"['Student_S21', 'Topic_Apriori', 'Difficulty_Easy', 'Correct']"
S91,Q60,Association Rules,Easy,MCQ,Support and Confidence,Support and Confidence,1,1,30,Correct,"['Student_S91', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S77,Q4,Apriori,Medium,True/False,Initial centroids,Candidate generation,0,0,60,Wrong,"['Student_S77', 'Topic_Apriori', 'Difficulty_Medium', 'Wrong']"
S91,Q21,Evaluation Metrics,Easy,MCQ,Accuracy,Accuracy,1,1,43,Correct,"['Student_S91', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S9,Q51,Evaluation Metrics,Easy,True/False,Accuracy,Accuracy,1,1,44,Correct,"['Student_S9', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S69,Q26,Clustering,Medium,MCQ,Initial centroids,Initial centroids,1,1,23,Correct,"['Student_S69', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S85,Q22,Data Preprocessing,Medium,True/False,Uses FP-tree,True,0,0,58,Wrong,"['Student_S85', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Wrong']"
S80,Q34,Outlier Detection,Hard,MCQ,Detect anomalies,Detect anomalies,1,1,17,Correct,"['Student_S80', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S86,Q23,Outlier Detection,Easy,MCQ,Detect anomalies,Detect anomalies,1,1,12,Correct,"['Student_S86', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Correct']"
S88,Q57,Data Preprocessing,Medium,MCQ,True,True,1,1,34,Correct,"['Student_S88', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S33,Q35,Apriori,Easy,True/False,Candidate generation,Candidate generation,1,1,42,Correct,"['Student_S33', 'Topic_Apriori', 'Difficulty_Easy', 'Correct']"
S66,Q29,Outlier Detection,Easy,True/False,Detect anomalies,Detect anomalies,1,1,51,Correct,"['Student_S66', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Correct']"
S25,Q21,Evaluation Metrics,Easy,MCQ,Accuracy,Accuracy,1,1,20,Correct,"['Student_S25', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S99,Q35,Evaluation Metrics,Easy,MCQ,Uses FP-tree,Accuracy,0,0,52,Wrong,"['Student_S99', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Wrong']"
S81,Q50,FP-Growth,Hard,True/False,Uses FP-tree,Uses FP-tree,1,1,16,Correct,"['Student_S81', 'Topic_FP-Growth', 'Difficulty_Hard', 'Correct']"
S27,Q35,Feature Selection,Hard,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,57,Correct,"['Student_S27', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S88,Q10,Classification,Medium,True/False,Decision Tree,Decision Tree,1,1,12,Correct,"['Student_S88', 'Topic_Classification', 'Difficulty_Medium', 'Correct']"
S12,Q5,Classification,Easy,True/False,Decision Tree,Decision Tree,1,1,45,Correct,"['Student_S12', 'Topic_Classification', 'Difficulty_Easy', 'Correct']"
S10,Q37,FP-Growth,Medium,True/False,Uses FP-tree,Uses FP-tree,1,1,34,Correct,"['Student_S10', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S58,Q41,Feature Selection,Medium,True/False,Reduce dimensionality,Reduce dimensionality,1,1,11,Correct,"['Student_S58', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S50,Q44,Clustering,Hard,MCQ,Initial centroids,Initial centroids,1,1,51,Correct,"['Student_S50', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S93,Q40,Clustering,Hard,MCQ,Initial centroids,Initial centroids,0,0,32,Wrong,"['Student_S93', 'Topic_Clustering', 'Difficulty_Hard', 'Wrong']"
S65,Q7,Apriori,Hard,True/False,Candidate generation,Candidate generation,1,1,48,Correct,"['Student_S65', 'Topic_Apriori', 'Difficulty_Hard', 'Correct']"
S12,Q19,Outlier Detection,Medium,True/False,Detect anomalies,Detect anomalies,1,1,52,Correct,"['Student_S12', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Correct']"
S4,Q31,Association Rules,Hard,MCQ,Support and Confidence,Support and Confidence,0,0,57,Wrong,"['Student_S4', 'Topic_Association Rules', 'Difficulty_Hard', 'Wrong']"
S51,Q51,Evaluation Metrics,Medium,MCQ,Accuracy,Accuracy,1,1,29,Correct,"['Student_S51', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Correct']"
S87,Q57,Data Preprocessing,Easy,MCQ,True,True,1,1,17,Correct,"['Student_S87', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S6,Q1,Feature Selection,Hard,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,29,Correct,"['Student_S6', 'Topic_Feature Selection', 'Difficulty_Hard', 'Correct']"
S27,Q48,Data Preprocessing,Easy,True/False,True,True,1,1,51,Correct,"['Student_S27', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Correct']"
S66,Q10,Association Rules,Easy,MCQ,Support and Confidence,Support and Confidence,1,1,49,Correct,"['Student_S66', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S33,Q13,Clustering,Easy,MCQ,Accuracy,Initial centroids,0,0,39,Wrong,"['Student_S33', 'Topic_Clustering', 'Difficulty_Easy', 'Wrong']"
S83,Q36,Clustering,Medium,MCQ,Candidate generation,Initial centroids,0,0,16,Wrong,"['Student_S83', 'Topic_Clustering', 'Difficulty_Medium', 'Wrong']"
S26,Q47,Outlier Detection,Medium,True/False,Detect anomalies,Detect anomalies,1,1,18,Correct,"['Student_S26', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Correct']"
S86,Q42,FP-Growth,Easy,True/False,Initial centroids,Uses FP-tree,0,0,22,Wrong,"['Student_S86', 'Topic_FP-Growth', 'Difficulty_Easy', 'Wrong']"
S41,Q32,Outlier Detection,Medium,True/False,Support and Confidence,Detect anomalies,0,0,46,Wrong,"['Student_S41', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Wrong']"
S73,Q24,Data Preprocessing,Medium,MCQ,True,True,1,1,10,Correct,"['Student_S73', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S41,Q16,FP-Growth,Hard,True/False,Uses FP-tree,Uses FP-tree,1,1,27,Correct,"['Student_S41', 'Topic_FP-Growth', 'Difficulty_Hard', 'Correct']"
S47,Q9,Data Preprocessing,Medium,True/False,True,True,1,1,38,Correct,"['Student_S47', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Correct']"
S46,Q50,Apriori,Medium,MCQ,Support and Confidence,Candidate generation,0,0,51,Wrong,"['Student_S46', 'Topic_Apriori', 'Difficulty_Medium', 'Wrong']"
S78,Q6,Apriori,Easy,MCQ,Candidate generation,Candidate generation,0,0,56,Wrong,"['Student_S78', 'Topic_Apriori', 'Difficulty_Easy', 'Wrong']"
S81,Q5,Clustering,Easy,MCQ,Initial centroids,Initial centroids,1,1,47,Correct,"['Student_S81', 'Topic_Clustering', 'Difficulty_Easy', 'Correct']"
S75,Q26,FP-Growth,Easy,True/False,Uses FP-tree,Uses FP-tree,1,1,44,Correct,"['Student_S75', 'Topic_FP-Growth', 'Difficulty_Easy', 'Correct']"
S70,Q31,Association Rules,Medium,True/False,Uses FP-tree,Support and Confidence,0,0,59,Wrong,"['Student_S70', 'Topic_Association Rules', 'Difficulty_Medium', 'Wrong']"
S76,Q47,Apriori,Easy,True/False,Candidate generation,Candidate generation,1,1,42,Correct,"['Student_S76', 'Topic_Apriori', 'Difficulty_Easy', 'Correct']"
S66,Q6,Feature Selection,Medium,MCQ,Uses FP-tree,Reduce dimensionality,0,0,49,Wrong,"['Student_S66', 'Topic_Feature Selection', 'Difficulty_Medium', 'Wrong']"
S88,Q11,Evaluation Metrics,Easy,True/False,Support and Confidence,Accuracy,0,0,21,Wrong,"['Student_S88', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Wrong']"
S73,Q37,Association Rules,Hard,True/False,Support and Confidence,Support and Confidence,1,1,32,Correct,"['Student_S73', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S6,Q15,Outlier Detection,Easy,MCQ,Detect anomalies,Detect anomalies,1,1,26,Correct,"['Student_S6', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Correct']"
S48,Q15,Classification,Hard,MCQ,Decision Tree,Decision Tree,1,1,43,Correct,"['Student_S48', 'Topic_Classification', 'Difficulty_Hard', 'Correct']"
S47,Q25,Outlier Detection,Medium,MCQ,Detect anomalies,Detect anomalies,1,1,12,Correct,"['Student_S47', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Correct']"
S84,Q21,Clustering,Hard,True/False,Initial centroids,Initial centroids,1,1,57,Correct,"['Student_S84', 'Topic_Clustering', 'Difficulty_Hard', 'Correct']"
S34,Q38,Evaluation Metrics,Hard,MCQ,Accuracy,Accuracy,1,1,34,Correct,"['Student_S34', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Correct']"
S84,Q25,Data Preprocessing,Hard,MCQ,Accuracy,True,0,0,26,Wrong,"['Student_S84', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Wrong']"
S49,Q59,FP-Growth,Hard,True/False,Uses FP-tree,Uses FP-tree,1,1,32,Correct,"['Student_S49', 'Topic_FP-Growth', 'Difficulty_Hard', 'Correct']"
S45,Q32,Outlier Detection,Hard,MCQ,Accuracy,Detect anomalies,0,0,18,Wrong,"['Student_S45', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Wrong']"
S57,Q11,FP-Growth,Easy,True/False,Uses FP-tree,Uses FP-tree,1,1,23,Correct,"['Student_S57', 'Topic_FP-Growth', 'Difficulty_Easy', 'Correct']"
S20,Q12,Association Rules,Medium,MCQ,Uses FP-tree,Support and Confidence,0,0,36,Wrong,"['Student_S20', 'Topic_Association Rules', 'Difficulty_Medium', 'Wrong']"
S43,Q47,Clustering,Medium,True/False,Initial centroids,Initial centroids,1,1,40,Correct,"['Student_S43', 'Topic_Clustering', 'Difficulty_Medium', 'Correct']"
S27,Q38,Association Rules,Hard,True/False,Decision Tree,Support and Confidence,0,0,25,Wrong,"['Student_S27', 'Topic_Association Rules', 'Difficulty_Hard', 'Wrong']"
S6,Q9,Association Rules,Easy,MCQ,Support and Confidence,Support and Confidence,1,1,46,Correct,"['Student_S6', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S19,Q4,Association Rules,Medium,MCQ,Support and Confidence,Support and Confidence,1,1,43,Correct,"['Student_S19', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S52,Q39,Classification,Hard,True/False,Decision Tree,Decision Tree,1,1,15,Correct,"['Student_S52', 'Topic_Classification', 'Difficulty_Hard', 'Correct']"
S28,Q29,Outlier Detection,Medium,MCQ,Uses FP-tree,Detect anomalies,0,0,36,Wrong,"['Student_S28', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Wrong']"
S77,Q10,Association Rules,Hard,True/False,Support and Confidence,Support and Confidence,1,1,20,Correct,"['Student_S77', 'Topic_Association Rules', 'Difficulty_Hard', 'Correct']"
S93,Q44,Data Preprocessing,Medium,MCQ,Uses FP-tree,True,0,0,34,Wrong,"['Student_S93', 'Topic_Data Preprocessing', 'Difficulty_Medium', 'Wrong']"
S50,Q9,Clustering,Easy,MCQ,Initial centroids,Initial centroids,1,1,43,Correct,"['Student_S50', 'Topic_Clustering', 'Difficulty_Easy', 'Correct']"
S65,Q44,Feature Selection,Easy,MCQ,Support and Confidence,Reduce dimensionality,0,0,40,Wrong,"['Student_S65', 'Topic_Feature Selection', 'Difficulty_Easy', 'Wrong']"
S79,Q39,Classification,Hard,MCQ,Initial centroids,Decision Tree,0,0,40,Wrong,"['Student_S79', 'Topic_Classification', 'Difficulty_Hard', 'Wrong']"
S85,Q9,Evaluation Metrics,Easy,True/False,Accuracy,Accuracy,0,0,36,Wrong,"['Student_S85', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Wrong']"
S48,Q56,Classification,Hard,True/False,Decision Tree,Decision Tree,1,1,24,Correct,"['Student_S48', 'Topic_Classification', 'Difficulty_Hard', 'Correct']"
S62,Q51,Feature Selection,Medium,MCQ,Reduce dimensionality,Reduce dimensionality,1,1,37,Correct,"['Student_S62', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S18,Q17,Outlier Detection,Easy,MCQ,Candidate generation,Detect anomalies,0,0,48,Wrong,"['Student_S18', 'Topic_Outlier Detection', 'Difficulty_Easy', 'Wrong']"
S70,Q27,Apriori,Easy,MCQ,Candidate generation,Candidate generation,1,1,55,Correct,"['Student_S70', 'Topic_Apriori', 'Difficulty_Easy', 'Correct']"
S96,Q51,Classification,Hard,MCQ,Decision Tree,Decision Tree,1,1,43,Correct,"['Student_S96', 'Topic_Classification', 'Difficulty_Hard', 'Correct']"
S1,Q25,FP-Growth,Hard,True/False,Uses FP-tree,Uses FP-tree,1,1,36,Correct,"['Student_S1', 'Topic_FP-Growth', 'Difficulty_Hard', 'Correct']"
S47,Q7,Association Rules,Medium,True/False,Support and Confidence,Support and Confidence,1,1,26,Correct,"['Student_S47', 'Topic_Association Rules', 'Difficulty_Medium', 'Correct']"
S69,Q28,Data Preprocessing,Hard,True/False,True,True,1,1,53,Correct,"['Student_S69', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Correct']"
S51,Q49,FP-Growth,Medium,True/False,Uses FP-tree,Uses FP-tree,1,1,21,Correct,"['Student_S51', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S48,Q36,Evaluation Metrics,Medium,True/False,Candidate generation,Accuracy,0,0,46,Wrong,"['Student_S48', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Wrong']"
S45,Q50,Feature Selection,Hard,MCQ,Initial centroids,Reduce dimensionality,0,0,57,Wrong,"['Student_S45', 'Topic_Feature Selection', 'Difficulty_Hard', 'Wrong']"
S30,Q29,Association Rules,Easy,MCQ,Support and Confidence,Support and Confidence,1,1,42,Correct,"['Student_S30', 'Topic_Association Rules', 'Difficulty_Easy', 'Correct']"
S52,Q51,Data Preprocessing,Hard,MCQ,True,True,1,1,20,Correct,"['Student_S52', 'Topic_Data Preprocessing', 'Difficulty_Hard', 'Correct']"
S50,Q41,Classification,Easy,MCQ,Decision Tree,Decision Tree,1,1,40,Correct,"['Student_S50', 'Topic_Classification', 'Difficulty_Easy', 'Correct']"
S77,Q28,Clustering,Easy,True/False,Uses FP-tree,Initial centroids,0,0,33,Wrong,"['Student_S77', 'Topic_Clustering', 'Difficulty_Easy', 'Wrong']"
S11,Q39,Classification,Hard,True/False,Decision Tree,Decision Tree,1,1,35,Correct,"['Student_S11', 'Topic_Classification', 'Difficulty_Hard', 'Correct']"
S79,Q42,Evaluation Metrics,Medium,MCQ,Accuracy,Accuracy,1,1,59,Correct,"['Student_S79', 'Topic_Evaluation Metrics', 'Difficulty_Medium', 'Correct']"
S23,Q41,Outlier Detection,Medium,MCQ,Uses FP-tree,Detect anomalies,0,0,52,Wrong,"['Student_S23', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Wrong']"
S67,Q19,FP-Growth,Easy,MCQ,Support and Confidence,Uses FP-tree,0,0,53,Wrong,"['Student_S67', 'Topic_FP-Growth', 'Difficulty_Easy', 'Wrong']"
S5,Q24,FP-Growth,Hard,MCQ,Uses FP-tree,Uses FP-tree,1,1,20,Correct,"['Student_S5', 'Topic_FP-Growth', 'Difficulty_Hard', 'Correct']"
S12,Q18,Feature Selection,Medium,True/False,Reduce dimensionality,Reduce dimensionality,1,1,35,Correct,"['Student_S12', 'Topic_Feature Selection', 'Difficulty_Medium', 'Correct']"
S76,Q13,Evaluation Metrics,Easy,MCQ,Initial centroids,Accuracy,0,0,45,Wrong,"['Student_S76', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Wrong']"
S37,Q47,Evaluation Metrics,Hard,True/False,True,Accuracy,0,0,27,Wrong,"['Student_S37', 'Topic_Evaluation Metrics', 'Difficulty_Hard', 'Wrong']"
S29,Q39,FP-Growth,Medium,True/False,Decision Tree,Uses FP-tree,0,0,26,Wrong,"['Student_S29', 'Topic_FP-Growth', 'Difficulty_Medium', 'Wrong']"
S23,Q27,Evaluation Metrics,Easy,MCQ,Accuracy,Accuracy,1,1,42,Correct,"['Student_S23', 'Topic_Evaluation Metrics', 'Difficulty_Easy', 'Correct']"
S38,Q22,Clustering,Hard,True/False,Accuracy,Initial centroids,0,0,60,Wrong,"['Student_S38', 'Topic_Clustering', 'Difficulty_Hard', 'Wrong']"
S74,Q17,Outlier Detection,Medium,True/False,Uses FP-tree,Detect anomalies,0,0,58,Wrong,"['Student_S74', 'Topic_Outlier Detection', 'Difficulty_Medium', 'Wrong']"
S44,Q50,Outlier Detection,Hard,True/False,Detect anomalies,Detect anomalies,1,1,47,Correct,"['Student_S44', 'Topic_Outlier Detection', 'Difficulty_Hard', 'Correct']"
S4,Q31,Clustering,Medium,MCQ,Reduce dimensionality,Initial centroids,0,0,50,Wrong,"['Student_S4', 'Topic_Clustering', 'Difficulty_Medium', 'Wrong']"
S29,Q44,FP-Growth,Medium,True/False,Uses FP-tree,Uses FP-tree,1,1,32,Correct,"['Student_S29', 'Topic_FP-Growth', 'Difficulty_Medium', 'Correct']"
S67,Q35,Classification,Hard,True/False,Uses FP-tree,Decision Tree,0,0,28,Wrong,"['Student_S67', 'Topic_Classification', 'Difficulty_Hard', 'Wrong']"
S12,Q26,Data Preprocessing,Easy,MCQ,Detect anomalies,True,0,0,30,Wrong,"['Student_S12', 'Topic_Data Preprocessing', 'Difficulty_Easy', 'Wrong']"
S46,Q14,Apriori,Easy,MCQ,Detect anomalies,Candidate generation,0,0,57,Wrong,"['Student_S46', 'Topic_Apriori', 'Difficulty_Easy', 'Wrong']"
